"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
70,1,1,294.5,"MMV",62,1,"Behavioural",NA,294.5,2018,"Published","Journal Article","European Journal Of Psychotraumatology","Development and testing of traumagameplay: an iterative experimental approach using the trauma film paradigm","Asselbergs, Joost; Sijbrandij, Marit; Hoogendoorn, Evert; Cuijpers, Pim; Olie, Lara; Oved, Kfir; Merkies, Job; Plooijer, Tessa; Eltink, Simone; Riper, Heleen","j.a.g.j.asselbergs@vu.nl","10.1080/20008198.2018.1424447","Web of Science","Netherlands","Europe",3,92,"77","0.836956522","20.48","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 2, page 6","Regular TraumaGamePlay","Trauma reminder + traumagameplay1","Decrease","No-Task","No-task","No-Task","Trauma reminder + traumagameplay1","Behavioural","Imagery","Direct + indirect","Task",31,30,61,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,3.24,NA,2.9625,3.435,NA,3.265,"0.1",NA,NA,NA,"Not provided","Not provided","Gives both total intrusions (image + image/thought combined ) and image intrusions, which one should we take into account)",NA,NA,NA,"Film","No","Asselbergs et al., 2018, Exp. 1","Asselbergs et al., 2018","Asselbergs et al., 2018, Exp. 1","Trauma reminder + traumagameplay1",NA,NA,NA,NA,-0.5,NA,NA,NA,NA,0.0619362374334486,0.0459618708543544,0.214387198438606,-0.35826267150622,0.482135146373117,0.288898954249758,0.772658704010888,-0.179183211441,0,3.60445845727522e-05,0,0.000882510165593245,0
71,NA,1,299.5,"MMV",62,2,"Behavioural",NA,299.5,2018,"Published","Journal Article","European Journal Of Psychotraumatology","Development and testing of traumagameplay: an iterative experimental approach using the trauma film paradigm","Asselbergs, Joost; Sijbrandij, Marit; Hoogendoorn, Evert; Cuijpers, Pim; Olie, Lara; Oved, Kfir; Merkies, Job; Plooijer, Tessa; Eltink, Simone; Riper, Heleen","j.a.g.j.asselbergs@vu.nl","10.1080/20008198.2018.1424447","Web of Science","Netherlands","Europe",4,120,"94","0.783333333","20.63","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"Table 3, page 10","Regular TraumaGamePlay","Traumagameplay2","Decrease","No-Task","No-task","No-Task","Traumagameplay2","Behavioural","Imagery","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","7","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,6.12666666666667,NA,4.10833333333333,5.98,NA,4.61,"1.55",NA,NA,NA,"Not provided","Not provided","Gives both total intrusions (image + image/thought combined ) and image intrusions, which one should we take into account)",NA,NA,NA,"Film","No","Asselbergs et al., 2018, Exp. 2","Asselbergs et al., 2018","Asselbergs et al., 2018, Exp. 2","Traumagameplay2",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.0259523407771491,0.0447155113144539,0.211460424936804,-0.440414773653286,0.388510092098988,-0.12272906755439,0.902321645284772,-0.417375327524753,0,0.000180809168228718,0,-0.000722176672061105,0
72,1,1,303.5,"MMV & SZ",63,1,"Pharmacological","Alcohol",303.5,2018,"Unpublished","Dissertation",NA,"Effects of peritraumatic alcohol intoxication on intrusive memories following exposure to an analog trauma","Jaffe, Anna E.","anna.e.jaffe@gmail.com",NA,"PsycInfo & ProQuest","USA","North america",3,98,"98","1","23.03","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"Page 52","Low dose alcohol","Low dose alcohol","Increase","Placebo","Experimental task","Placebo","Low dose alcohol","Pharmacological",NA,NA,NA,32,34,66,"Pre","Trauma film","Trauma film","1","10.5 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","8 days","Real Time","Image/thought combined","Null","High dose alcohol had more intrusions than placebo","HR",NA,"No",NA,6.51,0.89,5.034600282,5.28,0.56,3.265333061,"2.14","t(94)=-2.04",NA,"0.044","Not provided","Not provided","Adjusted mean controlling for number of diaries completed reported",NA,NA,NA,"Film","Yes","Jaffe, 2018","Jaffe, 2018","Jaffe, 2018","Low dose alcohol",NA,NA,NA,NA,1,NA,NA,2.04,NA,-0.280217208644442,0.0492881454699811,0.222009336447774,-0.715355508082079,0.154921090793196,-1.2621865959694,0.20688165076823,-0.991774607863486,0,0.00207260181655887,0,-0.0207750153564472,0
74,1,1,309,"MMV & SZ",65,1,"Behavioural",NA,309,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Australia","Australia",3,113,"66","0.584070796","23.84","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 1, page 5","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",38,37,75,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","High self efficacy had more intrusions than control condition",NA,NA,"Yes","Null",3.2,NA,2.695,2.92,NA,2.51,"0.84",NA,NA,"0.75","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 1","Krans et al., 2018","Krans et al., 2018, Exp. 1","Self efficacy",NA,NA,NA,NA,0,NA,NA,NA,0.29,-0.0760364067388308,0.0429256912280453,0.207185161698528,-0.482119323667946,0.330046510190285,-0.36699735693172,0.713620989524877,-0.531742910262932,0,0.00184798135741545,0,-0.0116839055135354,0
75,NA,1,317,"MMV & SZ",65,2,"Behavioural",NA,317,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Can an experimental self-efficacy induction through autobiographical recall modulate analogue posttraumatic intrusions?","Krans, Julie; Brown, Adam D.; Moulds, Michelle L.","julie.krans@kuleuven.be ","10.1016/j.jbtep.2017.07.001","Web of Science","Belgium/Australia","Australia/europe",3,74,"54","0.72972973","20.66","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 8","Low self efficacy","Low self efficacy","Increase","No self efficacy (recall important memory)","Experimental task","Control (recall important memory)","Self efficacy","Behavioural","Other","Indirect","Task",23.5,24,47.5,"Immediate post","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",2.85,NA,2.38,3.46,NA,2.98,"0.1",NA,NA,"0.86","Not provided","Not provided","Is the control task a no-task control or experimental task",NA,NA,NA,"Film","No","Krans et al., 2018, Exp. 2","Krans et al., 2018","Krans et al., 2018, Exp. 2","Self efficacy",NA,NA,NA,NA,0,NA,NA,NA,-0.57,0.2153604009117,0.0684601590237538,0.261648923222997,-0.297471488605374,0.728192290428773,0.823089192414345,0.410457274281466,0.231631987564617,0,0.0025529660326766,0,0.00108093827716465,0
76,1,1,324,"MMV",66,1,"Behavioural",NA,324,2018,"Published","Journal Article","Frontiers In Psychology","Therapy dogs as a crisis intervention after traumatic events? - an experimental study","Lass-Hennemann, Johanna; Schaefer, Sarah K.; Roemer, Sonja; Holz, Elena; Streb, Markus; Michael, Tanja","lass-hennemann@mx.uni-saarland.de","10.3389/fpsyg.2018.01627","Web of Science","Germany","Europe",3,60,"60","1","22.62","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 3, page 8","Therapy dog interaction","Therapy dog interaction","Unspecified","No-Task","No-task","No-Task","Therapy dog interaction","Behavioural","Emotion","Indirect","Task",20,20,40,"Immediate post","Trauma film","Trauma film","Not Reported","11 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image/thought/sound combined","Null","Both conditions did not significantly in terms of intrusion frequency","BP, ECG, cortisol","state anxiety","No",NA,5.35,1.15,5.16,4.16,0.66,2.95,"2.08",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Lass-Hennemann et al., 2018","Lass-Hennemann et al., 2018","Lass-Hennemann et al., 2018","Therapy dog interaction",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.259186962832915,0.0810420675111852,0.284678884905757,-0.817157577248199,0.298783651582369,-0.910453765893874,0.362583253912538,-0.851393891989641,0,0.0013548811400067,0,-0.021272764489934,0
77,1,1,327,"SZ",67,1,"Behavioural",NA,327,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","The importance of context: evidence that contextual representations increase intrusive memories","Pearson, David G.; Ross, Fiona D. C.; Webster, Victoria L.","d.g.pearson@abdn.ac.uk","10.1016/j.jbtep.2011.07.009","Web of Science","England","Europe",1,40,"26","0.65","25.6","Within-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 576, Figure 1","Contextual introduction","Contextual information","Decrease","Neutral introduction","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Instruction",40,40,40,"Pre","Negative Pitures","Viewing pictures","40","~1min20s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","There was a main effect of condition with significantly higher numbers of intrusions reported with contextual than neutral condition",NA,NA,"Yes","Null",0.94,NA,2.242424,0.4,NA,1.337185,"0.54",NA,NA,"<0.02","0.12","partial eta squared","Stats extracted from the figure 1, error bar assumed to be se",NA,NA,NA,"Picture","No","Pearson et al., 2012, Exp. 1","Pearson et al., 2012","Pearson et al., 2012, Exp. 1","Contextual information",NA,NA,NA,NA,1,"F (1, 78) = 5.12",NA,NA,NA,-0.28968,0.05052,0.224766545553381,-0.730222429284626,0.150862429284626,-1.28880389778114,0.197466270622899,-1.03101282956376,0,0.00853870711491552,0,-0.092408801470754,0
78,NA,1,328,"SZ",67,2,"Behavioural",NA,328,2012,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","The importance of context: evidence that contextual representations increase intrusive memories","Pearson, David G.; Ross, Fiona D. C.; Webster, Victoria L.","d.g.pearson@abdn.ac.uk","10.1016/j.jbtep.2011.07.009","Web of Science","England","Europe",1,40,"21","0.525","29.1","Within-subject",1,1,0,0,1,1,0,0,0,1,1,6,"page 577, Figure 2","Contextual introduction","Contextual information","Decrease","Neutral introduction","No-task","No-Task","Contextual information","Behavioural","Verbal","Direct","Instruction",40,40,40,"Pre","Negative Pitures","Viewing pictures","40","~1min20s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Negative","There was a main effect of condition with significantly higher numbers of intrusions reported with contextual than neutral condition",NA,NA,"Yes","Null",6.26,NA,10.76625,2.092593,NA,3.446634,"4.167407",NA,NA,"< 0.001","0.27","partial eta squared","Stats extracted from the figure 1, error bar assumed to be se",NA,NA,NA,"Picture","No","Pearson et al., 2012, Exp. 2","Pearson et al., 2012","Pearson et al., 2012, Exp. 2","Contextual information",NA,NA,NA,NA,1,"F (1, 78) = 14.27",NA,NA,NA,-0.51632,0.05167,0.227310360520589,-0.961848306620354,-0.0707916933796461,-2.27143188202033,0.0231208462203663,-1.57828091969068,0,0.0188136130577667,0,-0.138061309640572,0
79,1,1,329,"MMV",68,1,"Behavioural",NA,329,2018,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Imagining trauma: memory amplification and the role of elaborative cognitions","Oulton, Jacinta M.; Strange, Deryn; Nixon, Reginald D. V.; Takarangi, Melanie K. T.","melanie.takarangi@flinders.edu.au","10.1016/j.jbtep.2018.04.003","Web of Science","Australia","Australia",2,106,"68","0.641509434","24.85","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 3, page 16","Elaboration","Imagery trauma elaboration","Increase","Read intrusions","Experimental task","Control (read intrusions)","Imagery trauma elaboration","Behavioural","Imagery","Direct","Task",53,53,106,"Immediate post","Negative Pictures","Picture Viewing","80","3.33 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","1 day","Real Time","Image/thought combined","Positive","Elaboration had less intrusions than control condition",NA,"PTSD checklist (PCL)","Yes","Null",1.67,NA,NA,2.55,NA,NA,"-0.88","t(104)=2.45",NA,"0.016","0.47","Cohen's d","Is the control task a no-task control or experimental task",NA,NA,NA,"Picture","No","Oulton et al., 2018","Oulton et al., 2018","Oulton et al., 2018","Imagery trauma elaboration",NA,NA,NA,NA,-1,NA,NA,-2.45,-0.47,0.47249,0.03879,0.196951770746038,0.0864645293377652,0.858515470662235,2.39901371899447,0.0164392987652915,0.820711110744341,0,0.00571801677496031,0,0.0755087895154431,0
80,NA,NA,332,"SZ",69,1,"Behavioural",NA,332,2012,"Published","Journal Article","Cognition And Emotion","Fewer intrusions after an attentional bias modification training for perceptual reminders of analogue trauma","Verwoerd, Johan; Wessel, Ineke; de Jong, Peter J.","j.r.l.verwoerd@rug.nl","10.1080/02699931.2011.563521","Web of Science","Netherlands","Europe",2,45,"38","0.844444444","20.1","Between-subject",1,1,1,1,1,1,0,0,0,1,1,8,"page 158","Exogenous cuing task (ECT) training","Attentional bias modification","Decrease","Filler task with no attentional modification","Experimental task","Control (filler task with no attentional modification)","Attentional bias modification","Behavioural","Other","Direct","Task",22,23,45,"Immediate post","Trauma film","Trauma film","5","5min","Intrusion Frequency","Intrusion frequency","Diary","Intrusion diary","Same day post trauma film","3 days","Real Time","Not provided","Positive","Training group has lower diary intrusion than control group",NA,NA,"No",NA,1.05,NA,1,2.26,NA,2.03,"-1.21","t(43)=2.53",NA,"<0.01","0.7","Cohen's d",NA,NA,NA,NA,"Film","No","Verwoerd et al., 2012","Verwoerd et al., 2012","Verwoerd et al., 2012","Attentional bias modification",NA,NA,NA,NA,-1,NA,NA,-2.53,-0.7,0.73769,0.09498,0.308188254156449,0.13364102185336,1.34173897814664,2.39363437785503,0.0166823691556508,1.27821567827336,0,0.0106333952119274,0,0.103389563012249,0
81,1,1,334,"SZ",70,1,"Behavioural",NA,334,2012,"Unpublished","Dissertation",NA,"The role of rumination in ptsd symptom maintenance: an analogue study","Warnock, Kristen","Not provided",NA,"PsycInfo & ProQuest","England","Europe",2,82,"64","0.780487805","23.8","Between-subject",1,1,1,1,1,1,1,0,1,0,1,9,"page 63","Rumination group","Film-related rumination","Increase","Control group (word game)","Experimental task","Control (word task)","Film-related rumination","Behavioural","Verbal","Direct","Task",41,41,82,"Immediate + delayed post","Trauma film","Trauma film","Not Provided","17min30s","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","6 days","Retrospective","Image","Null","No group difference on diary intruision  between rumination and control group","HR, respiration","Rumination (PTQ-S)","No",NA,16.78,NA,26.7,14.35,NA,18.22,"2.43","t(80)=-1.13",NA,"0.26","0.11","Cohen's d",NA,NA,NA,NA,"Film","Yes","Warnock, 2012","Warnock, 2012","Warnock, 2012","Film-related rumination",NA,NA,NA,NA,1,NA,NA,1.13,0.11,-0.10531,0.04885,0.221020361053003,-0.538509907663887,0.327889907663887,-0.476471939047938,0.633738194070059,-0.590576384398995,0,0.00300618771034744,0,-0.0546510171138287,0
82,1,1,338.5,"MMV",71,1,"Behavioural",NA,338.5,2019,"Published","Journal Article","Anxiety Stress And Coping","Increasing self-efficacy reduces visual intrusions to a trauma-film paradigm","Rahman, Nadia; Horesh, Danny; Kouri, Nicole A.; Lev-Ari, Rony Kapel; Titcombe-Parekh, Roseann; Bryant, Richard A.; Marmar, Charles R.; Brown, Adam D.","brownad@newschool.edu, ","10.1080/10615806.2019.1566532","Web of Science","USA","North america",3,62,"49","0.79032258","33.79","Between-subject",1,1,0,1,1,1,0,0,0,1,0,6,"Table 3, page 207","Low self efficacy","Low self efficacy","Increase","No self efficacy (puzzles and verbal tests)","Experimental task","Control (puzzles and verbal tests)","Self efficacy","Behavioural","Other","Indirect","Task",19.5,23,42.5,"Pre","Trauma film","Trauma film","1","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusions diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,4.265,NA,7.3455,6.75,NA,8.22,"-4",NA,"Not reported",NA,"Not reported",NA,"Control group completed an experimental task unrelated to induction",NA,NA,NA,"Film","No","Rahman et al., 2019","Rahman et al., 2019","Rahman et al., 2019","Self efficacy",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.286320662320155,0.0769421309758487,0.277384446167857,-0.257352852168844,0.829994176809155,1.03221599579845,0.301970943266637,0.360905948174227,0,0.00111907854221157,0,0.00739844733330285,0
84,1,1,345,"MMV",73,1,"Behavioural",NA,345,2019,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Preventive efforts in the aftermath of analogue trauma: the effects of tetris and exercise on intrusive images","Bruehl, Antonia; Heinrichs, Nina; Bernstein, Emily E.; McNally, Richard J.","a.bruehl@tu-bs.de","10.1016/j.jbtep.2019.01.004","Web of Science","USA","North america",3,71,"30","0.422535211","31.27","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Figure 1, page 33","Tetris (NO PRIOR MEMORY REACTIVATION)","Tetris only","Decrease","No-Task","No-task","No-Task","Tetris","Behavioural","Other","Indirect","Task",24,23,47,"Immediate post","Trauma film","Trauma film","Not Reported","21 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"Yes","Null",7.885,2.635,12.915,7.18,2.14,10.25,"2.14",NA,NA,"0.676","0.33","Hedges g",NA,NA,NA,NA,"Film","No","Bruehl et al., 2019","Bruehl et al., 2019","Bruehl et al., 2019","Tetris",NA,NA,NA,NA,0,NA,NA,NA,NA,-0.0440128925224823,0.0682438190611926,0.261235179601049,-0.556033844540539,0.468008059495575,-0.168479959665836,0.866205708179638,-0.40268836632126,0,0.000487428769418581,0,-0.00929558295649545,0
85,1,1,348,"MMV & SZ",74,1,"Behavioural",NA,348,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",2,40,"29","0.725","22.8","Between-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 3","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",21,19,40,"Immediate post","Trauma film","Trauma film","20","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Positive","Wakeful rest had lower intrusions than 0-back vigilance task",NA,NA,"Yes","Null",4.85,NA,3.45,8.34,NA,6.44,"-3.49","t(37)=2.04",NA,"0.049","0.65","Cohen's d",NA,NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 1","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 1","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,-2.04,-0.65,0.672,0.1059,0.32542280190546,0.0341713082652992,1.3098286917347,2.06500588177969,0.0389224437734095,1.10870891905304,0,0.00755612368841765,0,0.0870160250159825,0
86,NA,1,349,"MMV & SZ",74,2,"Behavioural",NA,349,2019,"Published","Journal Article","Scientific Reports","Wakeful rest compared to vigilance reduces intrusive but not deliberate memory for traumatic videos","Horlyck, Lone D.; Bisby, James A.; King, John A.; Burgess, Neil","lone.horlyck.11@ucl.ac.uk ","10.1038/s41598-019-49634-8","Web of Science","England","Europe",1,45,"36","0.8","22.7","Within-subject",1,1,1,1,1,1,0,0,1,1,0,8,"page 4,5","Wakeful rest","Wakeful rest","Unspecified","0-back vigilance task","Experimental task","Control (0-back vigilance task)","Wakeful rest","Behavioural","Other","Indirect","Task",45,45,45,"Immediate post","Trauma film","Trauma + Neutral Film","10 negative + 10 neutral","10 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not provided","Positive","Wakeful rest had lower intrusions than 0-back vigilance task",NA,NA,"Yes","Null",1.97,NA,2.76,2.76,NA,3.96,"-0.79",NA,NA,"< .05","Not provided","Not provided","Experimental manipulation counterbalanced within subject with a minimum of 1 day difference, so whether manipulation immediate or delayed post? And when intrusion diary exactly started?",NA,NA,NA,"Film","No","Horlyck et al., 2019, Exp. 2","Horlyck et al., 2019","Horlyck et al., 2019, Exp. 2","Wakeful rest",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.22948,0.04474,0.211518320719506,-0.185095908610233,0.644055908610233,1.08491784172357,0.277958045060146,0.214506251995537,0,0.00030879883664587,0,0.0174919813757102,0
88,1,1,359,"MMV & SZ",76,1,"Behavioural",NA,359,2019,"Published","Journal Article","Memory","The role of tonic immobility and control in the development of intrusive memories after experimental trauma","Kuiling, J. M. E.; Klaassen, F.; Hagenaars, M. A.","m.a.hagenaars@uu.nl ","10.1080/09658211.2018.1564331","Web of Science","Netherlands","Europe",2,64,"47","0.734375","20.69","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 776","In-control (can close eyes)","Behavioral control","Decrease","No-control (cannot close eyes)","No-task","No behavioral control","Behavioral control","Behavioural","Other","Indirect","Task",32,32,64,"Peri","Negative + Neutral Pictures","Picture Viewing","30 negative + 10 neutral","2.67 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Null","Both conditions did not significantly in terms of intrusion frequency",NA,NA,"No",NA,1.53,NA,2.17,1.53,NA,2.44,"0",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Picture","No","Kuiling et al., 2019","Kuiling et al., 2019","Kuiling et al., 2019","Behavioral control",NA,NA,NA,NA,0,NA,NA,NA,NA,0,0.0625,0.25,-0.49,0.49,0,1,-0.325280378808486,0,0.000908474627521583,0,-0.0300196151801345,0
89,1,1,360,"MMV & SZ",77,1,"Behavioural",NA,360,2019,"Published","Journal Article","Journal Of Experimental Psychology: General","Intrusive memories and voluntary memory of a trauma film: differential effects of a cognitive interference task after encoding","Lau-Zhu, Alex; Henson, Richard N.; Holmes, Emily A.","alexlauzhu@gmail.com ","10.1037/xge0000598","Web of Science","England","Europe",2,46,"28","0.608695652","27.64","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 1, page 2162","Reminder plus tetris","Trauma reminder + tetris","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",23,23,46,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","Reminder + Tetris group show low diary intrusion frequency than reminder only group",NA,NA,"Yes","Null",2.7,NA,2.53,5.61,NA,3.41,"-2.91","t(44)=3.29",NA,"0.002","0.97","Cohen's d",NA,NA,NA,NA,"Film","No","Lau-Zhu et al., 2019, Exp. 1","Lau-Zhu et al., 2019","Lau-Zhu et al., 2019, Exp. 1","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,-3.29,-0.97,0.95259,0.09682,0.311159123279392,0.342718118372391,1.56246188162761,3.06142397484731,0.00220286925759653,1.73825897011153,0,0.0197882344797622,0,0.14177111952989,0
90,NA,1,361,"MMV & SZ",77,2,"Behavioural",NA,361,2019,"Published","Journal Article","Journal Of Experimental Psychology: General","Intrusive memories and voluntary memory of a trauma film: differential effects of a cognitive interference task after encoding","Lau-Zhu, Alex; Henson, Richard N.; Holmes, Emily A.","alexlauzhu@gmail.com ","10.1037/xge0000598","Web of Science","England","Europe",2,36,"19","0.527777778","25.67","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 2, page 2167","Reminder plus tetris","Trauma reminder + tetris","Decrease","Reminder only","Experimental task","Trauma reminder","Trauma reminder + tetris vs. Trauma reminder","Behavioural","Imagery","Direct + indirect","Task",18,18,36,"Immediate post","Trauma film","Trauma film","11","12 minutes","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image","Positive","Reminder + Tetris group show low diary intrusion frequency than reminder only group",NA,NA,"Yes","Null",2.5,NA,2.53,8.28,NA,6.15,"-5.78","t(34)=3.69",NA,"0.001","1.23","Cohen's d",NA,NA,NA,NA,"Film","No","Lau-Zhu et al., 2019, Exp. 2","Lau-Zhu et al., 2019","Lau-Zhu et al., 2019, Exp. 2","Trauma reminder + tetris vs. Trauma reminder",NA,NA,NA,NA,-1,NA,NA,-3.69,-1.23,1.20183,0.13117,0.362173991335656,0.491968976982114,1.91169102301789,3.3183774339173,0.000905420487332756,2.11693136545067,1,0.0254875586577792,0,0.161479713427474,0
