"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","se","Lower.Limit","Upper.Limit","Z.value","p.value","StudentizedResiduals","outliers","cooks","cooks_inf","DFBETAS","DFBETAS_inf"
127,NA,NA,547.5,"MMV & SZ",109,2,"Behavioural",NA,547.5,2020,"Published","Journal Article","Plos One","Arresting visuospatial stimulation is insufficient to disrupt analogue traumatic intrusions","Meyer, Thomas; Brewin, Chris R.; King, John A.; Nijmeijer, Desiree; Woud, Marcella L.; Becker, Eni S.","t.meyer@bsi.ru.nl ","10.1371/journal.pone.0228416","Web of Science","Netherlands","Europe",3,114,"90","0.789473684","21.4","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 3, page 12","Imagery + reminder","Trauma reminder + high visual stimulation imagery","Increase","No-Task","No-task","No-Task","Visual stimulation imagery","Behavioural","Imagery","Indirect","Task",38.5,37,75.5,"Immediate post","Trauma film","Trauma film","Not Reported","14 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group difference on diary mean distress between H-VA+imagery+reminder and no-task control group",NA,NA,"No",NA,3.7,NA,1.85,3.1,NA,2.4,"0.7",NA,NA,"0.116","Not provided","Not provided",NA,NA,NA,NA,"Film","No","Meyer et al., 2020, Exp. 2","Meyer et al., 2020","Meyer et al., 2020, Exp. 2","Visual stimulation imagery",NA,NA,NA,NA,1,"F (2,111) = 2.19",NA,NA,NA,-0.276371519381486,0.0428174619770115,0.206923807177936,-0.68194218145024,0.129199142687268,-1.335619729555,0.181673598086557,-0.991911860295182,0,0.00180068182972979,0,-0.0400296274727404,0
128,NA,NA,554.333333333333,"MMV",110,1,"Behavioural",NA,554.333333333333,2019.66666666667,"Published","Journal Article","Australian Psychologist","The effect of mindfulness training on rumination and intrusions after analogue trauma","Kubota, Rie; Nixon, Reginald D., V","reg.nixon@flinders.edu.au","10.1111/ap.12410","Web of Science","Australia","Australia",2,60,"60","1","22.63","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Table 2, page 115","Mindfulness","Mindfulness","Decrease","Muscle relaxation","Experimental task","Muscle relaxation","Mindfulness vs. Muscle relaxation","Behavioural","Other","Indirect","Task",26,27,53,"Immediate post","Trauma film","Trauma film","Not Reported","8 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion monitoring task","Lab-based intrusion monitoring task","Same day post trauma film","5 minutes","Retrospective",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"No",NA,3.09,NA,2.71,3.46,NA,2.65333333333333,"0.5","t(49)=0.91",NA,NA,"Not provided","Not provided","Do we code this variable as its asking overall distress during intrusion monitoring task at the end of the task?",NA,NA,NA,"Film","No","Kubota & Nixon, 2019","Kubota & Nixon, 2019","Kubota & Nixon, 2019, Immediate post","Mindfulness vs. Muscle relaxation",NA,"Immediate post",NA,NA,-0.333333333333333,NA,NA,-0.91,-0.26,0.141513711308381,0.0558673900178866,0.236362835525991,-0.321757446322561,0.604784868939323,0.598713884073453,0.549363696997515,0.301369540309346,0,0.00242394257463398,0,0.00722905179392777,0
131,NA,NA,567,"MMV & SZ",113,1,"Behavioural",NA,567,2020,"Published","Journal Article","Journal Of Behavior Therapy And Experimental Psychiatry","Rescripting experimental trauma: effects of imagery and writing as a way to reduce the development of intrusive memories","Rijkeboer, Marleen M.; Daemen, Jora J.; Flipse, Annick; Bouwman, Vera; Hagenaars, Muriel A.","marleen.rijkeboer@maastrichtuniversity.nl","10.1016/j.jbtep.2019.04.004","Web of Science","Netherlands","Europe",4,119,"77","0.647058824","23.08","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Table 2, page 5","Recall only","Writing-based rescripting","Decrease","No-Task","No-task","No-Task","Writing-based rescripting","Behavioural","Imagery","Direct","Task",29.3333333333333,31,60.3333333333333,"Immediate post","Trauma film","Trauma film","4","10 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","6 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"No",NA,2.43666666666667,NA,1.75,3.54,NA,2.24,"-1.35",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Rijkeboer et al., 2020","Rijkeboer et al., 2020","Rijkeboer et al., 2020","Writing-based rescripting",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.532462027800158,0.050437802060153,0.224583619305044,0.092278133962271,0.972645921638044,2.37088541652244,0.0177455315242893,1.46764484282253,0,0.00192449042867487,0,0.0384931325691482,0
133,NA,NA,576.5,"SZ",115,1,"Behavioural",NA,576.5,1997,"Unpublished","Dissertation",NA,"The role of dissociation in the development and maintenance of post-traumatic stress disorder (bl)","Murray, J.","Not provided",NA,"PsycInfo & ProQuest","England","Europe",3,56,"29","0.517857143","20.1","Between-subject",1,1,0,0,1,1,0,0,1,0,1,6,"page 85, Table 5","Exposure group","Emotional numbing","Increase","Neutral group (attend to the film)","No-task","No-Task","Emotional numbing","Behavioural","Emotion","Direct","Instruction",18.5,19,37.5,"Peri","Trauma film","Trauma film","6","10min","Mean Emotional Distress","Intrusion-related distress","Seven-day diary ","Self-report questionnaire","Same day post trauma film","7 days","Retrospective",NA,"Null","There were no significant differences between the three groups in terms of distress at intrusions at 6 months follow-up",NA,NA,"No",NA,69.975,NA,58.6,57.8,NA,56,"32",NA,NA,"0.587","Not provided","Not provided","df is incosistent with sample sizes",NA,NA,NA,"Film","No","Murray, 1997","Murray, 1997","Murray, 1997","Emotional numbing",NA,NA,NA,NA,0.5,"F(2,50) = 0.54",NA,NA,NA,-0.112856441496202,0.0751022490627841,0.274047895563502,-0.649990316800665,0.424277433808262,-0.411812837548504,0.680476611218074,-0.393138525181853,0,0.000718227027310504,0,-0.0081666115951003,0
134,NA,NA,581,"MMV",116,1,"Pharmacological","Losartan (angiotensin-II antagonist)",581,2020,"Published","Journal Article","Neuropsychopharmacology","Angiotensin involvement in trauma processing-exploring candidate neurocognitive mechanisms of preventing post-traumatic stress symptoms","Shkreli, Lorika; Woud, Marcella Lydia; Ramsbottom, Roger; Rupietta, Aleksandra Ewa; Waldhauser, Gerd Thomas; Kumsta, Robert; Reinecke, Andrea","andrea.reinecke@psych.ox.ac.uk","10.1038/s41386-019-0553-y","Web of Science","England","Europe",2,40,"26","0.65","25.85","Between-subject",1,1,1,1,1,1,1,0,0,1,1,9,"Page 5","Losartan (angiotensin-II antagonist)","Losartan","Decrease","Placebo","Experimental task","Placebo","Losartan","Pharmacological",NA,NA,NA,20,20,40,"Pre","Trauma film","Trauma film","26","19 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress","HR, HRV","PTCI, state anxiety, PCL-5","Yes","Null",34.56,NA,20.55,40.75,NA,19.53,"-6.19","t(38)=0.98",NA,"0.34","0.31","Cohen's d",NA,NA,NA,NA,"Film","Yes","Shkreli et al., 2019","Shkreli et al., 2019","Shkreli et al., 2019","Losartan",NA,NA,NA,NA,-1,NA,NA,-0.98,-0.31,0.30264,0.10114,0.318025156237679,-0.32068930622585,0.92596930622585,0.951622832546679,0.341288297672655,0.686612072696512,0,0.00412934202181663,0,0.06407568651901,0
136,NA,NA,586,"MMV",118,1,"Behavioural",NA,586,2021,"Published","Journal Article","Journal Of Sleep Research","Sleep differentially impacts involuntary intrusions and voluntary recognitions of lab-analogue traumatic memories","Zeng, Shengzi; Lau, Esther Yuet Ying; Li, Shirley Xin; Hu, Xiaoqing","xiaoqinghu@hku.hk","10.1111/jsr.13208","Web of Science","Hong Kong SAR","Asia",2,60,"41","0.683333333","20.5","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Obtained from Windy directly","Sleep","Sleep","Decrease","Sleep Deprivation (one night)","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",30,30,60,"Immediate post","Trauma film","Trauma film","9","14 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","2nd day post trauma film","7 days","Real Time",NA,"Null","Both conditions did not significantly in terms of emotional distress",NA,NA,"Yes","Positive",1.88,NA,2.62,2,NA,1.91,"-0.12",NA,NA,NA,"Not provided","Not provided","Ask for distress rating data from Windy",NA,NA,NA,"Film","No","Zeng et al., 2020","Zeng et al., 2020","Zeng et al., 2020","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.05166,0.06669,0.258244070599888,-0.454498378375781,0.557818378375781,0.200043315147552,0.841446705124562,0.0394318420168478,0,8.09689159186956e-06,0,0.00282483841529792,0
138,NA,NA,592.5,"MMV",120,1,"Behavioural",NA,592.5,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Positive CBM","Sleep","Decrease","Wake","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",48.5,45.5,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of emotional distress","EEG","PTCI, state anxiety","No",NA,35.485,NA,19.32,37.825,NA,17.455,"-4.09",NA,NA,NA,"Not provided","Not provided","Double check whether the provided sd is correct",NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.124305359261726,0.0342776182638243,0.18514215690605,-0.238573268274132,0.487183986797583,0.671404942769487,0.501962597003043,0.288820620921451,0,0.0015419365674655,0,0.00995432065776335,0
142,NA,NA,609,"SZ",123,1,"Behavioural",NA,609,2022,"Published","Journal Article","Journal Of Experimental Psychopathology","Social comparison modulates acute responses to traumatic footage and the development of intrusive memories","Meyer, Thomas;Morina, Nexhmedin","t.meyer@uni-muenster.de","10.1177/20438087221075889","PROQUEST","Germany","Europe",4,120,"94","0.783333333","23","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 1, page 8","Similar-vulnerable group","Similar background-resilient social comparison","Unspecified","No-comparison control","No-task","No-Task","Social comparison","Behavioural","Other","Direct","Task",30,30,60,"Immediate post","Trauma film","Trauma film","5","15min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,2.56666666666667,NA,1.96666666666667,3.2,NA,1.5,"-0.9",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Meyer & Morina, 2022","Meyer & Morina, 2022","Meyer & Morina, 2022","Social comparison (similar-vulnerable)","Similar-vulnerable",NA,NA,NA,-1,NA,NA,NA,NA,0.357230802804322,0.049781973029893,0.223118741996034,-0.0800819315079053,0.79454353711655,1.6010793159217,0.109359352823495,0.951389967664496,0,0.00144808597336047,0,0.0236327339013556,0
146,NA,NA,635.5,"SZ",127,1,"Pharmacological","Placebo",635.5,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Open-label placebo ","Open-label placebo ","Decrease","No-treatment control","No-task","No-task","Open-label placebo","Pharmacological",NA,NA,NA,37,38,75,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,3.06,NA,1.13,3.53,NA,1.34,"-0.69",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Open-label placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,0.368451474768872,0.0436139950773382,0.20883963962174,-0.0408742188897384,0.777777168427482,1.76427940325998,0.0776849499163898,1.07948043206894,0,0.00674290110617339,0,0.0437904724878603,0
148,NA,NA,647.5,"SZ",129,1,"Behavioural",NA,647.5,2022,"Published","Journal Article","Psychoneuroendocrinology","Acute stress reactivity and intrusive memory development: a randomized trial using an adjusted trauma film paradigm","Hilberdink, C. E., de Rooij, S. R., Olff, M., Bosch, J. A., & van Zuiden, M. ","m.vanzuiden@amsterdamumc.nl","10.1016/j.psyneuen.2022.105686","PUBMED","Netherlands","Europe",2,63,"0","0","22.3","Between-subject",1,1,1,1,1,1,1,1,1,1,1,11,"Provided by the author","Socially-evaluated cold pressor test (seCPT)","Cold water stress induction","Increase","Control condition (warm water)","Experimental task","Control (Warm water)","Cold vs. Warm water stress","Behavioural","Emotion","Indirect","Task",29,34,63,"Pre","Trauma film","Trauma film","1","15min","Sum Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","The seCPT participants reported more distressing intrusions","Salivary alpha amylase (sAA); Salivary cortisol; Blood pressure (BP); Pre-ejection period; Heart rate (variability); ","adjusted PTSD Checklist for DSM-5 (PCL5)","Yes","Mixed",7.68,NA,13.05,4.145,NA,6.025,"6.68","t(61)=1.54",NA,"0.13","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Hilberdink et al., 2022","Hilberdink et al., 2022","Hilberdink et al., 2022, Sum","Cold vs. Warm water stress",NA,NA,"Sum",NA,1,NA,NA,1.54,0.3,-0.33100143815316,0.0518156347083723,0.22763047842583,-0.777157175867786,0.115154299561467,-1.45411739430584,0.145913761845884,-1.10352826678653,0,0.0022866594464622,0,-0.0474881429020074,0
149,NA,NA,650,"MMV",130,1,"Behavioural",NA,650,2022,"Published","Journal Article","Behaviour Research And Therapy","Prosocial behaviour reduces unwanted intrusions of experimental traumatic memories","Varma, Mohith M.;Hu, Xiaoqing","xiaoqinghu@hku.hk","10.1016/j.brat.2021.103998","PROQUEST","Hong Kong SAR","Asia",2,90,"71","0.788888889","22.31","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 5","Prosocial","Prosocial","Decrease","Number Judgement","Experimental task","Control (Number Judgement)","Prosocial behavior","Behavioural","Other","Indirect","Task",45,45,90,"Immediate post","Trauma film","Trauma film","6","10 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,2.83,NA,2.39,3.64,NA,1.96,"-0.81",NA,"Not provided","0.368","0.21","Cohen's d",NA,NA,NA,NA,"Film","No","Varma & Hu, 2022, Exp. 1","Varma & Hu, 2022","Varma & Hu, 2022, Exp. 1","Prosocial behavior",NA,NA,NA,NA,-1,NA,NA,NA,-0.21,0.36744,0.04519,0.212579396932064,-0.0492156179868454,0.784095617986845,1.72848359390833,0.0839015598782949,1.08808963270594,0,0.0168697222603696,0,0.130124135417553,0
150,NA,NA,653,"MMV",130,2,"Behavioural",NA,653,2022,"Published","Journal Article","Behaviour Research And Therapy","Prosocial behaviour reduces unwanted intrusions of experimental traumatic memories","Varma, Mohith M.;Hu, Xiaoqing","xiaoqinghu@hku.hk","10.1016/j.brat.2021.103998","PROQUEST","Hong Kong SAR","Asia",2,90,"72","0.8","20.15","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 8","Prosocial","Prosocial","Decrease","Proself","Experimental task","Control (Proself)","Prosocial behavior","Behavioural","Other","Indirect","Task",45,45,90,"Immediate post","Trauma film","Trauma film","6","10 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,3.31,NA,2.39,4.08,NA,2.12,"-0.77",NA,"Not provided","0.11","0.34","Cohen's d",NA,NA,NA,NA,"Film","No","Varma & Hu, 2022, Exp. 2","Varma & Hu, 2022","Varma & Hu, 2022, Exp. 2","Prosocial behavior",NA,NA,NA,NA,-1,NA,NA,NA,-0.34,0.33794,0.04508,0.212320512433443,-0.078208204369549,0.754088204369549,1.59165026556695,0.111463309066366,0.989553026366403,0,0.0139483133076221,0,0.118105162934906,0
151,NA,NA,657,"SZ",131,1,"Pharmacological","Oxytocin",657,2022,"Published","Journal Article","Neuropsychopharmacology","Intranasal oxytocin administration impacts the acquisition and consolidation of trauma-associated memories: A double-blind randomized placebo-controlled experimental study in healthy women","Schultebraucks, Katharina;Maslahati, Tolou;Wingenfeld, Katja;Hellmann-Regen, Julian;Kraft, Julia;Kownatzki, Maureen;Behnia, Behnoush;Ripke, Stephan;Otte, Christian;Roepke, Stefan","ks3796@cumc.columbia.edu; stefan.roepke@charite.de","10.1038/s41386-021-01247-4","PROQUEST","Germany","Europe",2,201,"201","1","22.97","Between-subject",1,1,1,1,1,1,1,0,1,1,0,9,"Obtained from the authors","Oxytocin","Oxytocin","Increase","Placebo","Experimental task","Placebo","Oxytocin","Pharmacological",NA,NA,NA,104,97,201,"Pre","Trauma film","Trauma film","1","13.47 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image","Null","No group differences","cortisol, sAA, HRV",NA,"No",NA,2.22,NA,1.01,2.15,NA,1.04,"0.07",NA,"Not provided",NA,NA,NA,NA,NA,NA,NA,"Film","Yes","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Schultebraucks et al., 2022","Oxytocin",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.06806,0.01994,0.141209064864831,-0.344829767135068,0.208709767135068,-0.481980388901725,0.629819877694034,-0.407326992820031,0,0.00354323441701792,0,-0.0589178795563706,0
152,NA,NA,659,"MMV",132,1,"Behavioural","Concreteness Training",659,2021,"Published","Journal Article","Behaviour Research And Therapy","The effect of concreteness training on peri-traumatic processing and intrusive memories following an analogue trauma","Guzey, Melike;Funk, Julia;Kustermann, Julia;Ehring, Thomas","melikeguzey@gmail.com","10.1016/j.brat.2021.103970","PROQUEST","Germany","Europe",2,64,"54","0.84375","20.81","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Page 7","Concreteness training","Concrete processing","Decrease","No-intervention control","No-task","No-Task","Concrete processing","Behavioural","Imagery","Indirect","Task",33,31,64,"Pre","Trauma film","Trauma film","12","17 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,"state dissociation","No",NA,3.39,NA,2.2,3.3,NA,1.51,"0.09","t(62)=0.19","Not provided","0.855","0.05","Cohen's d",NA,NA,NA,NA,"Film","No","Guzey et al., 2021","Guzey et al., 2021","Guzey et al., 2021","Concrete processing",NA,NA,NA,NA,1,NA,NA,0.19,0.05,-0.04685,0.06258,0.250159948832742,-0.537163499712174,0.443463499712174,-0.187280179015883,0.851440962888435,-0.256363462346332,0,0.000881573318122065,0,-0.0294802365743568,0
154,NA,NA,665.5,"MMV",134,1,"Behavioural",NA,665.5,2022,"Published","Journal Article","Cognitive Therapy And Research","Using Cognitive Bias Modification-Appraisal Training to Manipulate Appraisals about the Self and the World in Analog Trauma","Würtz, F., Krans, J., Blackwell, S. E., Cwik, J. C., Margraf, J., & Woud, M. L. ","felix.wuertz@rub.de","10.1007/s10608-021-10257-x","Others","Germany","Europe",4,173,"122","0.705202312","24.02","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"OSF","Positive CBM-App World)","Positive cbm training (world)","Decrease","Negative CBM-App (World)","Experimental task","Negative CBM training (World)","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",43,43.5,86.5,"Immediate post","Trauma film","Trauma film","11","20 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,145,NA,196.5,130.5,NA,169.5,"37",NA,"Not provided",NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Würtz et al., 2022","Würtz et al., 2022","Würtz et al., 2022","Positive vs. Negative cbm training (world)","World",NA,NA,NA,0,NA,NA,NA,NA,-0.109523532015845,0.0371358443600351,0.192706627701372,-0.487228522310534,0.268181458278843,-0.568343358618514,0.569801842993402,-0.466125907043976,0,0.00329077883471985,0,-0.0191694143241137,0
155,NA,NA,670,"MMV",135,1,"Behavioural",NA,670,2021,"Published","Journal Article","Scientific Reports","Investigating the effect of a nap following experimental trauma on analogue PTSD symptoms","Wilhelm, I., Azza, Y., Brennwald, K., Ehrt-Schäfer, Y., Seifritz, E., & Kleim, B.","ines.wilhelm-groch@uksh.de","10.1038/s41598-021-83838-1","PUBMED","Switzerland","Europe",2,56,"56","1","23.5","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"From P.Davidson meta (2022)","Sleep","Sleep","Decrease","Wake","Experimental task","No Sleep","Sleep","Behavioural","Other","Indirect","Task",33,23,56,"Immediate post","Trauma film","Trauma film","1","12 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found","PSG",NA,"No",NA,3.8474,NA,2.1223,4.155,NA,1.91577,"-0.3076",NA,"Not provided","0.58","Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Wilhelm et al., 2021","Wilhelm et al., 2021","Wilhelm et al., 2021","Sleep",NA,NA,NA,NA,-1,"F(1,54) = 0.31",NA,NA,NA,0.14863,0.07398,0.271992646959435,-0.384475588040493,0.681735588040493,0.546448595804013,0.584757613443224,0.31636842684689,0,0.00102352044592929,0,0.0317972022470599,0
159,NA,NA,680,"SZ",139,1,"Pharmacological","Oxytocin",680,2023,"Published","Journal Article","Translational Psychiatry","Oxytocin vs. placebo effects on intrusive memory consolidation using a trauma film paradigm: a randomized, controlled experimental study in healthy women","Maslahati, Tolou; Wingenfeld, Katja; Hellmann-Regen, Julian; Kraft, Julia; Lyu, Jing; Keinert, Marie; Voß, Aline; Cho, An Bin; Ripke, Stephan; Otte, Christian; Schultebraucks, Katharina; Roepke, Stefan","tolou.maslahati@charite.de","10.1038/s41398-023-02339-z","Pubmed","Germany","Europe",2,202,"202","1","25.14","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Obtained from authors","Oxytocin","Oxytocin","Decrease","Placebo","Experimental task","Placebo","Oxytocin","Pharmacological",NA,NA,NA,101,101,202,"Immediate post","Trauma film","Trauma film","1","14.66min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","4 days","Real Time","Image",NA,"Not reported",NA,NA,"No",NA,2.37,NA,1,2.29,NA,0.87,"0.08",NA,"Not provided",NA,"Not provided",NA,"Contacted","Distress scores were measured but not reported; Missing data, contact author",NA,NA,"Film","No","Maslahati et al., 2023","Maslahati et al., 2023","Maslahati et al., 2023","Oxytocin",NA,NA,NA,NA,1,NA,NA,NA,NA,-0.08503,0.01982,0.140783521763025,-0.360965702655528,0.190905702655528,-0.603976935192229,0.545858976831098,-0.473076739616762,0,0.00472037499641697,0,-0.0680502944798485,0
161,NA,NA,685.5,"SZ",141,1,"Behavioural",NA,685.5,2023,"Published","Journal Article","Cognitive Therapy And Research","Sleep-Directed Hypnosis Improves Subjective Sleep Quality but not Extinction Memory After Exposure to Analog Trauma","Friesen, Edith; Sopp, M. Roxanne; Cordi, Maren J.; Rasch, Björn; Michael, Tanja","roxanne.sopp@uni-saarland.de","10.1007/s10608-022-10345-6","Scopus","Germany","Europe",2,181,"137","0.756906077","23.22","Between-subject",1,1,1,1,1,1,1,NA,1,1,1,10,"Calculated from raw data","Sleep-directed hypnosis","Sleep-directed hypnosis","Decrease","Control text","Experimental task","Control (listen to control text)","Sleep-directed hypnosis","Behavioural","Other","Indirect","Task",93,88,181,"Delayed post","Trauma film (US) + object (CS)","Fear conditioning","1","25min","Mean Emotional Distress","Intrusion-related distress","Intrusive Memory Questionnaire","Self-report questionnaire","3rd day post trauma film","2min","Retrospective",NA,"Null","Sleep-directed hypnosis did not influence intrusion","SCR",NA,"No",NA,35.80645,NA,27.021805,34.00349,NA,25.278,"2.57181",NA,"Not provided",NA,"Not provided",NA,"Contacted","The sample involve two samples (remote and in-lab), here we combine these two samples as reported in main text; Contact author for data",NA,NA,"Film","Yes","Friesen et al., 2023","Friesen et al., 2023","Friesen et al., 2023","Sleep-directed hypnosis",NA,NA,NA,"24 hours",1,NA,NA,NA,NA,-0.0690954654368296,0.0177039936737469,0.133056355255008,-0.329885921736645,0.191694990862986,-0.519294740220453,0.603555220704961,-0.402841682646136,0,0.000358294137613391,0,-0.0106794083344504,0
