"StudyID","ArticleCounter","ExperimentCounter","No.","CoderID","ArticleID","StudyNo","StudyType","Experimental_Drug","EffectSizeID","Year","PublicationStatus","PublicationType","Journal","Title","Author","CorrespondenceEmail","DOI","ArticleSource","Country_RegionofOrigin","Continent","SampleNo","SampleSize","Female","FemaleRatio","MeanAge","StudyDesign","IBASampleInfo","IBASampleRandomization","IBAInclusion","IBAExclusion","IBAManipulationInfo","IBADVInfo","IBABaselineTraumaHistory","IBADiaryCodingReliability","IBAAnalysisPlan","IBAPeerReviewed","IBATraumaManipulationCheck","TotalIBAScore","StatExtracted","ExperimentalCondition","Step1_ExperimentalCondition","Intrusion_Predicted_Direction","ComparisonCondition","ComparisonType","Step1_ComparisonCondition","Step2_Individual_technique","Step3_Technique_procedure","Step4_Hypothesized_mechanism","Step4a_Direct_Indirect_involvement","Step4b_Task_Instruction","ExperimentalConditionSampleSize","ComparisonConditionSampleSize","StudySampleSize","TimeOfManipulation","TraumaInductionStimuli","EncodingTask","StimuliNo.","StimuliDuration","DependentVariables","DependentVariablesType","DVTask","ModeOfMeasurement","TimeOfMeasurement","MeasurementDuration","Intrusion_Retro_or_RealTime","Intrusion_Content","ManipulationBeneficial","ResultSummary","PhysioMeasures","ClinicalSymptomMeasures","VoluntaryMemoryMeasure","VoluntaryMemoryDirection","Experimental_Mean","Experimental_SE","Experimental_SD","Comparison_Mean","Comparison_SE","Comparison_SD","GroupDifference","T.test","Z.test","pvalue","EffectSize","EffectSizeType","Notes_fromMo","Notes_fromSZ","DirectionSignSZ","DirectionSignMo","TraumaStimuliType","Physio_binary","Citation_ExpLevel","Citation","Citation_ExpLevel_Detailed","Level2_detailed","ManipulationDiff","TimeDiff","MeasurementDiff","DelayedInterval","sign","F.test","U.test","t.test","CohenD","yi","vi","yi_pos","se","Lower.Limit","Upper.Limit","Z.value","p.value"
138,NA,NA,592,"MMV",120,1,"Behavioural",NA,592,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Positive CBM","Positive cbm training","Decrease","Negative CBM","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",46,48,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of emotional distress","EEG","PTCI","No",NA,36.27,NA,21.92,36.86,NA,14.62,"-0.59",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.03154,0.04258,0.03154,0.206343779,-0.372893193,0.435974423,0.152854692,0.878512866
138,NA,NA,593,"MMV",120,1,"Behavioural",NA,593,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Nap","Sleep","Decrease","Wake","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",51,43,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","Both conditions did not significantly in terms of emotional distress","EEG","PTCI, state anxiety","No",NA,34.7,NA,16.72,38.79,NA,20.29,"-4.09",NA,NA,NA,"Not provided","Not provided","Double check whether the provided sd is correct",NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Sleep",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.22004,0.04312,0.22004,0.207656426,-0.186969283,0.627043907,1.059621973,0.289316613
138,NA,NA,594,"MMV",120,1,"Behavioural",NA,594,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Positive CBM","Positive cbm training","Decrease","Negative CBM","Experimental task","Negative CBM training","Positive vs. Negative cbm training","Behavioural","Emotion","Indirect","Task",46,48,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective","Image/thought combined","Null","Both conditions did not significantly in terms of IES-R INTRUSION SUBSCALE","EEG","PTCI","No",NA,9.28,NA,6.76,9.54,NA,5.91,"-0.26",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Positive vs. Negative cbm training",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.04067,0.04258,0.04067,0.20635228,-0.363776482,0.445124457,0.197109465,0.843741877
138,NA,NA,595,"MMV",120,1,"Behavioural",NA,595,2018,"Published","Journal Article","Plos One","Does napping enhance the effects of cognitive bias modification-appraisal training? an experimental study","Woud, Marcella L.; Cwik, Jan C.; Blackwell, Simon E.; Kleim, Birgit; Holmes, Emily A.; Adolph, Dirk; Zhang, Hui; Margraf, Juergen","marcella.woud@rub.de","10.1371/journal.pone.0192837","Web of Science","Germany","Europe",2,94,"72","0.765957447","23.08","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2, page 10","Nap","Sleep","Decrease","Wake","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",51,43,94,"Immediate post","Trauma film","Trauma film","Not Reported","20 minutes","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective","Image/thought combined","Positive","Sleep had lower IES-R intrusion score than wake","EEG","PTCI, state anxiety","No",NA,7.78,NA,5.74,11.18,NA,6.47,"-3.4",NA,NA,"0.006","0.081","eta squared",NA,NA,NA,NA,"Film","Yes","Woud et al., 2018","Woud et al., 2018","Woud et al., 2018","Sleep",NA,NA,NA,NA,-1,"F(1.90) = 7.93",NA,NA,NA,-0.55426,0.0445,0.55426,0.210944833,0.140808293,0.96771204,2.627512407,0.008601171
139,1,1,596,"MMV & SZ",121,1,"Behavioural",NA,596,2011,"Published","Journal Article","International Journal Of Cognitive Therapy","Effects of dual task interference on memory intrusions for affective images","Pearson, David G.; Sawyer, Tina","d.g.pearson@abdn.ac.uk","10.1521/ijct.2011.4.2.122","Web of Science","England","Europe",1,23,"14","0.625","25.58","Within-subject",1,1,0,1,1,1,0,0,0,1,1,7,"Figure 1, page 128","Visuospatial Tapping Interference Task","Finger tapping","Decrease","Control task (no task)","No-task","No-Task","Finger tapping","Behavioural","Imagery","Indirect","Task",23,23,23,"Peri","Negative + Positive pictures","Viewing pictures","21 positive + 21 negative","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","No significant condition x valence interaction, so for negative pictures the conditions didn't differ?",NA,NA,NA,"Picture","No","Pearson & Sawyer, 2011, Exp. 1","Pearson & Sawyer, 2011","Pearson & Sawyer, 2011, Exp. 1","Finger tapping",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
139,NA,NA,597,"MMV & SZ",121,1,"Behavioural",NA,597,2011,"Published","Journal Article","International Journal Of Cognitive Therapy","Effects of dual task interference on memory intrusions for affective images","Pearson, David G.; Sawyer, Tina","d.g.pearson@abdn.ac.uk","10.1521/ijct.2011.4.2.122","Web of Science","England","Europe",1,23,"14","0.625","25.58","Within-subject",1,1,0,1,1,1,0,0,0,1,1,7,"Figure 1, page 128","Oral Random Number Generation Interference Task","Number counting","Decrease","Control task (no task)","No-task","No-Task","Number counting","Behavioural","Verbal","Indirect","Task",23,23,23,"Peri","Negative + Positive pictures","Viewing pictures","21 positive + 21 negative","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Null","Both conditions did not significantly in terms of diary intrusions.",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","No significant condition x valence interaction, so for negative pictures the conditions didn't differ?",NA,NA,NA,"Picture","No","Pearson & Sawyer, 2011, Exp. 1","Pearson & Sawyer, 2011","Pearson & Sawyer, 2011, Exp. 1","Number counting",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
140,NA,NA,599,"MMV & SZ",121,2,"Behavioural",NA,599,2011,"Published","Journal Article","International Journal Of Cognitive Therapy","Effects of dual task interference on memory intrusions for affective images","Pearson, David G.; Sawyer, Tina","d.g.pearson@abdn.ac.uk","10.1521/ijct.2011.4.2.122","Web of Science","England","Europe",2,36,"24","0.666666667","20.03","Within-subject",1,1,0,1,1,1,0,0,0,1,1,7,"Not Reported","High executive load","High executive load","Decrease","Control condition","No-task","No-Task","Executive load","Behavioural","Other","Indirect","Task",36,36,36,"Peri","Negative + Positive pictures","Viewing pictures","21 positive + 21 negative","Not Reported","Intrusion Frequency","Intrusion frequency","Intrusion Diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Not reported","Positive","High executive load had lower intrusions than control condition (no load)",NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"#VALUE!",NA,NA,NA,"Not Reported","Not Reported","Need to contact author for the stats on negative IAPS intrusions as the figure shows the mean of both positive and negative images.",NA,NA,NA,"Picture","No","Pearson & Sawyer, 2011, Exp. 2","Pearson & Sawyer, 2011","Pearson & Sawyer, 2011, Exp. 2","Executive load",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,621,"SZ",124,1,"Behavioural",NA,621,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Positive expectation group (intrusion-inhibiting)","Positive expectation towards intrusion","Decrease","No-expectation control group","No-task","No-Task","Positive expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",24,33,57,"Immediate post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,3.63,NA,3.31,5.82,NA,4.1,"-2.19",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Positive expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.56996,0.07482,0.56996,0.273531096,0.033835404,1.106077301,2.083698566,0.037187595
143,NA,NA,623,"SZ",124,1,"Behavioural",NA,623,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Positive expectation group (intrusion-inhibiting)","Positive expectation towards intrusion","Decrease","No-expectation control group","No-task","No-Task","Positive expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",24,33,57,"Immediate post","Trauma film","Trauma film","4","12.65min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Not reported",NA,NA,NA,"No",NA,NA,NA,NA,NA,NA,NA,"Not provided",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Positive expectation towards intrusion",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
143,NA,NA,625,"SZ",124,1,"Behavioural",NA,625,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Positive expectation group (intrusion-inhibiting)","Positive expectation towards intrusion","Decrease","No-expectation control group","No-task","No-Task","Positive expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",24,33,57,"Immediate post","Trauma film","Trauma film","4","12.65min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"No",NA,13.13,NA,3.37,13.58,NA,3.54,"-0.45",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Positive expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.12791,0.07211,0.12791,0.268539028,-0.398428477,0.654244515,0.476310723,0.633853027
143,NA,NA,627,"SZ",124,1,"Behavioural",NA,627,2022,"Published","Journal Article","Cognitive Therapy And Research","How expectations shape the formation of intrusive memories: An experimental study using the trauma film paradigm","Herzog, Philipp;Barth, Charlotte;Rief, Winfried;Brakemeier, Eva-Lotta;Kube, Tobias","philipp.herzog@staff.uni-marburg.de","10.1007/s10608-022-10290-4","PROQUEST","Germany","Europe",3,89,"42","0.471910112","24","Between-subject",1,1,1,1,1,1,1,0,1,1,1,10,"Table 2","Positive expectation group (intrusion-inhibiting)","Positive expectation towards intrusion","Decrease","No-expectation control group","No-task","No-Task","Positive expectation towards intrusion","Behavioural","Verbal","Direct","Instruction",24,33,57,"Immediate post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion Provocation Task (IPT)","Lab-based intrusion monitoring task","8th day post trauma film","2 min","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,3.75,NA,3.22,4.41,NA,2.71,"-0.66",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Herzog et al., 2022","Herzog et al., 2022","Herzog et al., 2022","Positive expectation towards intrusion",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.22186,0.0724,0.22186,0.269075203,-0.305528183,0.749246611,0.824524936,0.409641353
145,1,1,630,"SZ",126,1,"Behavioural",NA,630,2021,"Unpublished","Dissertation",NA,"Effects of Intrusive Symptoms and Emotional Reactivity in a Laboratory-Based Film Analog Study","Nguyen, Anna Marie","Not provided",NA,"ProQuest Dissertations and Theses","USA","North america",2,49,"34","0.693877551","19.1","Between-subject",1,1,1,1,1,1,1,NA,1,0,1,9,"Table 6, page 38","Sleep","Sleep","Decrease","Sleep deprivation","Experimental task","No sleep","Sleep","Behavioural","Other","Indirect","Task",24,25,49,"Immediate post","Disgust film","Disgust film","Not provided","Not provided","IES Intrusion subscale score","Intrusion symptoms","IES (Intrusion subscale)","Self-report questionnaire","2nd day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"Yes","Not reported",10.8,NA,4.59,8.64,NA,1.89,"2.16",NA,NA,"0.192","Not provided","Not provided",NA,"Paper indicate 1 ppt being excluded by did not indicate which group but seems the df is the same as the full sample size (df =47, full = 49) (how to deal with this?); Also the F value although it is the main effect of group, but takes account into the pre-manipulation assessment (Should not consider it to calculate effect size?)This study used Tetris right after the film as a filler task to keep ppt from rehearsing the film",NA,NA,"Film","No","Nguyen, 2021","Nguyen, 2021","Nguyen, 2021","Sleep",NA,NA,NA,NA,1,"F(1, 47) = 1.76",NA,NA,NA,0.61013,0.08547,-0.61013,0.292344351,-1.183124574,-0.037134718,-2.087023893,0.036885975
146,1,1,631,"SZ",127,1,"Pharmacological","Placebo",631,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Deceptive placebo ","Deceptive placebo ","Decrease","No-treatment control","No-task","No-task","Deceptive placebo","Pharmacological",NA,NA,NA,38,38,76,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,2.95,NA,3.22,3.87,NA,3.34,"-0.92",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Deceptive placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.27759,0.05314,0.27759,0.230517934,-0.17422782,0.729402481,1.204189737,0.228516252
146,NA,NA,632,"SZ",127,1,"Pharmacological","Placebo",632,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Open-label placebo ","Open-label placebo ","Decrease","No-treatment control","No-task","No-task","Open-label placebo","Pharmacological",NA,NA,NA,36,38,74,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time","Image/thought combined","Null","No group differences were found",NA,NA,"No",NA,3.61,NA,3.75,3.87,NA,3.34,"-0.26",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Open-label placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.07257,0.05413,0.07257,0.232656726,-0.383436309,0.528578055,0.311922523,0.755099405
146,NA,NA,633,"SZ",127,1,"Pharmacological","Placebo",633,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Deceptive placebo ","Deceptive placebo ","Decrease","No-treatment control","No-task","No-task","Deceptive placebo","Pharmacological",NA,NA,NA,38,38,76,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Positive","DP group showed lower IES-R than control group",NA,NA,"No",NA,1.75,NA,0.45,2.03,NA,0.42,"-0.28","t(74)=2.835",NA,"0.007","0.65","Cohen's d",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Deceptive placebo",NA,NA,NA,NA,-1,NA,NA,-2.835,-0.65,-0.63675,0.0553,0.63675,0.235157432,0.17584155,1.097658684,2.707760973,0.006773879
146,NA,NA,634,"SZ",127,1,"Pharmacological","Placebo",634,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Open-label placebo ","Open-label placebo ","Decrease","No-treatment control","No-task","No-task","Open-label placebo","Pharmacological",NA,NA,NA,36,38,74,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","IES-R Intrusion subscale score","Intrusion symptoms","IES-R (Intrusion subscale)","Self-report questionnaire","8th day post trauma film",NA,"Retrospective",NA,"Null","No group differences were found",NA,NA,"No",NA,1.92,NA,0.47,2.03,NA,0.42,"-0.11",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Open-label placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.2446,0.0545,0.2446,0.233447687,-0.212956128,0.702158806,1.047777948,0.294740925
146,NA,NA,635,"SZ",127,1,"Pharmacological","Placebo",635,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Deceptive placebo ","Deceptive placebo ","Decrease","No-treatment control","No-task","No-task","Deceptive placebo","Pharmacological",NA,NA,NA,38,38,76,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,3.28,NA,1.28,3.53,NA,1.34,"-0.25",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Deceptive placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.18885,0.05287,0.18885,0.229926529,-0.261807658,0.639504334,0.821342103,0.411451432
146,NA,NA,636,"SZ",127,1,"Pharmacological","Placebo",636,2022,"Published","Journal Article","Behaviour Research And Therapy","Can placebos prevent intrusive memories?","Kube, T., Kirsch, I., Glombiewski, J., & Herzog, P. ","kube@uni-landau.de","10.1016/j.brat.2022.104197","PSYARXIV","Germany","Europe",3,112,"72","0.643","26.26","Between-subject",1,1,1,1,1,1,0,0,1,1,1,9,"Table 2, page 6","Open-label placebo ","Open-label placebo ","Decrease","No-treatment control","No-task","No-task","Open-label placebo","Pharmacological",NA,NA,NA,36,38,74,"Immediate + delayed post","Trauma film","Trauma film","4","12.65min","Mean Emotional Distress","Intrusion-related distress","Intrusion diary","Intrusion diary","Same day post trauma film","7 days","Real Time",NA,"Null","No group differences were found",NA,NA,"No",NA,2.84,NA,0.98,3.53,NA,1.34,"-0.69",NA,NA,NA,"Not provided","Not provided",NA,NA,NA,NA,"Film","No","Kube et al., 2022","Kube et al., 2022","Kube et al., 2022","Open-label placebo",NA,NA,NA,NA,-1,NA,NA,NA,NA,-0.57921,0.05636,0.57921,0.237403396,0.113901888,1.0445232,2.439782049,0.014696125
147,1,1,637,"SZ",128,1,"Behavioural",NA,637,2021,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the frequency of intrusive memories after 24 hours using a visuospatial interference intervention: a follow-up and extension","Brennen, T., Blix, I., Nissen, A., Holmes, E. A., Skumlien, M., & Solberg, Ø.","tim.brennen@psykologi.uio.no","10.1080/20008198.2021.1953788","PUBMED","Norway","Europe",4,149,"111","0.744966443","22.91","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 1, page 7","Reactivation + Tetris","Trauma reminder + tetris","Decrease","Control group (music)","Experimental task","Control (music)","Trauma reminder + tetris","Behavioural","Imagery","Direct + indirect","Task",33,37,70,"Delayed post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","6 days","Real Time","Image","Null","No group differences were found",NA,NA,"Yes","Null",2.79,NA,3.83,2.86,NA,3.6,"-0.07","t(68)=.087",NA,"0.931",NA,NA,NA,NA,NA,NA,"Film","No","Brennen et al., 2021","Brennen et al., 2021","Brennen et al., 2021","Trauma reminder + tetris",NA,NA,NA,"24 hours",-1,NA,NA,-0.087,NA,-0.01866,0.05733,0.01866,0.239442152,-0.450647752,0.487965484,0.077926404,0.937886596
147,NA,NA,639,"SZ",128,1,"Behavioural",NA,639,2021,"Published","Journal Article","European Journal Of Psychotraumatology","Investigating the frequency of intrusive memories after 24 hours using a visuospatial interference intervention: a follow-up and extension","Brennen, T., Blix, I., Nissen, A., Holmes, E. A., Skumlien, M., & Solberg, Ø.","tim.brennen@psykologi.uio.no","10.1080/20008198.2021.1953788","PUBMED","Norway","Europe",4,149,"111","0.744966443","22.91","Between-subject",1,1,0,1,1,1,1,0,1,1,1,9,"Table 1, page 7","Reactivation + 90min break + Tetris","Trauma reminder + break + tetris","Decrease","Control group (music)","Experimental task","Control (music)","Trauma reminder + break + tetris","Behavioural","Imagery","Direct + indirect","Task",40,37,77,"Delayed post","Trauma film","Trauma film","11","12min","Intrusion Frequency","Intrusion frequency","Intrusion diary","Intrusion diary","2nd day post trauma film","6 days","Real Time","Image","Null","No group differences were found",NA,NA,"Yes","Null",3.18,NA,3.23,2.86,NA,3.6,"0.32","t(75)=-.399",NA,"0.691",NA,NA,NA,NA,NA,NA,"Film","No","Brennen et al., 2021","Brennen et al., 2021","Brennen et al., 2021","Trauma reminder + break + tetris",NA,NA,NA,"24 hours",1,NA,NA,0.399,NA,0.09283,0.05208,-0.09283,0.228216963,-0.540133755,0.354476742,-0.406755506,0.684187569
